Length,asii_value,word_count,Vowel_Count,consonants,syllable_count,underscore,hyphen,tandi,tanv,count_n,count_v,count_adj,max_length_word,min_length_word,ratito_char,label
15,1639,7,2,13,3,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,4,2
12,1318,6,4,8,3,0,0.0,0.3333333333333333,0,0,0,4,1,1.0,2,7
12,1352,8,1,11,1,0,0.0,0.08333333333333333,0,0,0,2,1,1.0,2,15
18,1824,11,5,13,3,0,0.0,0.2777777777777778,0,0,0,3,1,1.0,4,12
8,841,2,3,5,3,0,0.0,0.375,1,0,0,4,4,1.0,1,8
5,551,2,2,3,2,0,0.0,0.4,0,0,0,3,2,1.0,1,0
12,1305,5,3,9,3,0,0.0,0.25,0,0,0,3,1,1.0,2,15
16,1680,2,4,12,4,0,0.0,0.25,0,0,0,8,8,1.0,4,0
20,2149,3,7,13,7,0,0.0,0.35,1,0,0,10,3,1.0,4,14
15,1664,6,3,12,3,0,0.0,0.2,2,1,0,3,1,1.0,4,6
7,671,3,3,4,2,0,0.0,0.42857142857142855,0,0,0,3,1,1.0,1,0
12,1319,5,2,10,1,0,0.0,0.16666666666666666,0,0,0,3,2,1.0,2,15
8,848,1,3,5,3,0,0.0,0.375,0,0,0,8,8,1.0,1,0
9,1009,2,4,5,3,0,0.0,0.4444444444444444,1,0,0,7,2,1.0,2,0
10,939,7,0,10,0,0,0.0,0.0,0,0,0,2,1,1.0,2,13
16,1738,7,1,15,1,0,0.0,0.0625,0,0,0,3,1,1.0,4,1
5,537,1,2,3,2,0,0.0,0.4,0,0,0,5,5,1.0,1,0
10,1102,2,2,8,3,0,0.0,0.2,0,0,0,6,4,1.0,2,0
4,415,2,0,4,0,0,0.0,0.0,0,0,0,3,1,1.0,1,0
17,1843,9,7,10,4,0,0.0,0.4117647058823529,1,0,0,3,1,1.0,4,11
16,1730,7,6,10,6,0,0.0,0.375,2,0,0,4,1,1.0,4,1
6,669,3,2,4,2,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,1,0
8,881,2,4,4,2,0,0.0,0.5,1,1,0,5,3,1.0,1,0
8,891,5,1,7,1,0,0.0,0.125,0,0,0,3,1,1.0,1,7
12,1197,2,4,8,3,1,0.08333333333333333,0.3333333333333333,0,0,0,7,4,0.9166666666666666,2,8
18,1826,11,1,17,2,0,0.0,0.05555555555555555,0,0,0,2,1,1.0,4,12
15,1644,8,3,12,3,0,0.0,0.2,0,0,0,3,1,1.0,4,2
6,534,2,2,4,1,0,0.0,0.3333333333333333,0,0,0,4,2,1.0,1,0
10,1049,3,4,6,3,0,0.0,0.4,2,2,1,6,2,1.0,2,0
6,640,2,2,4,2,0,0.0,0.3333333333333333,1,0,0,4,2,1.0,1,0
26,2764,6,9,17,7,0,0.0,0.34615384615384615,5,5,0,5,3,1.0,4,5
31,3330,6,12,19,9,0,0.0,0.3870967741935484,5,5,0,9,3,1.0,4,5
3,294,1,1,2,1,0,0.0,0.3333333333333333,0,0,0,3,3,1.0,1,0
11,1117,2,3,8,3,1,0.09090909090909091,0.2727272727272727,1,0,0,6,4,0.9090909090909091,2,0
15,1414,3,4,11,4,0,0.0,0.26666666666666666,1,0,0,7,4,1.0,4,0
10,1056,3,5,5,4,0,0.0,0.5,0,0,0,5,2,1.0,2,0
18,1785,11,7,11,5,0,0.0,0.3888888888888889,0,0,0,4,1,1.0,4,12
6,635,2,2,4,2,0,0.0,0.3333333333333333,0,0,0,5,1,1.0,1,0
7,764,1,2,5,2,0,0.0,0.2857142857142857,0,0,0,7,7,1.0,1,0
13,1417,5,1,12,1,0,0.0,0.07692307692307693,0,0,0,3,1,1.0,3,10
7,659,2,1,6,1,0,0.0,0.14285714285714285,1,1,0,5,2,1.0,1,0
12,1295,8,4,8,3,0,0.0,0.3333333333333333,2,0,0,3,1,1.0,2,7
10,1076,5,4,6,3,0,0.0,0.4,0,0,0,3,1,1.0,2,0
12,1332,2,4,8,4,0,0.0,0.3333333333333333,1,1,0,7,5,1.0,2,0
30,3238,6,10,20,9,0,0.0,0.3333333333333333,6,6,0,7,3,1.0,4,5
25,2162,14,3,22,4,0,0.0,0.12,0,0,0,3,1,1.0,4,3
12,1246,3,5,7,4,0,0.0,0.4166666666666667,2,2,1,4,4,1.0,2,0
6,641,3,2,4,2,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,1,0
16,1691,3,8,8,7,0,0.0,0.5,0,0,0,9,2,1.0,4,0
12,1296,6,3,9,3,0,0.0,0.25,0,0,0,3,1,1.0,2,15
25,2656,6,10,15,8,0,0.0,0.4,5,5,0,5,3,1.0,4,5
14,1571,7,1,13,1,0,0.0,0.07142857142857142,0,0,0,3,1,1.0,3,6
7,750,2,3,4,3,0,0.0,0.42857142857142855,0,0,0,4,3,1.0,1,0
12,1299,6,1,11,1,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,2,15
6,656,2,3,3,3,0,0.0,0.5,0,0,0,5,1,1.0,1,0
10,1063,2,4,6,3,0,0.0,0.4,1,0,0,7,3,1.0,2,0
6,652,1,2,4,1,0,0.0,0.3333333333333333,0,0,0,6,6,1.0,1,0
15,1687,8,1,14,1,0,0.0,0.06666666666666667,0,0,0,3,1,1.0,4,6
11,1182,2,4,7,4,0,0.0,0.36363636363636365,0,0,0,6,5,1.0,2,0
12,1305,5,6,6,4,0,0.0,0.5,0,0,0,3,2,1.0,2,15
16,1790,8,1,15,1,0,0.0,0.0625,0,0,0,3,1,1.0,4,1
20,2128,8,6,14,5,0,0.0,0.3,0,0,0,3,1,1.0,4,7
12,1330,6,0,12,1,0,0.0,0.0,0,0,0,3,1,1.0,2,15
15,1648,9,1,14,2,0,0.0,0.06666666666666667,0,0,0,2,1,1.0,4,6
18,1606,15,1,17,1,0,0.0,0.05555555555555555,0,0,0,2,1,1.0,4,12
10,1106,5,2,8,2,0,0.0,0.2,0,0,0,3,1,1.0,2,10
11,1174,2,4,7,4,0,0.0,0.36363636363636365,0,0,0,6,5,1.0,2,0
18,1911,5,9,9,6,0,0.0,0.5,1,1,0,6,1,1.0,4,0
24,2612,5,8,16,8,0,0.0,0.3333333333333333,4,4,1,6,3,1.0,4,5
12,1366,6,2,10,3,0,0.0,0.16666666666666666,0,0,0,2,2,1.0,2,15
5,459,3,1,4,1,0,0.0,0.2,0,0,0,3,1,1.0,1,0
15,1689,10,2,13,2,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,4,6
12,1350,7,3,9,4,0,0.0,0.25,0,0,0,2,1,1.0,2,15
7,720,3,3,4,3,0,0.0,0.42857142857142855,1,0,0,3,1,1.0,1,0
13,1431,5,7,6,4,0,0.0,0.5384615384615384,1,1,0,3,2,1.0,3,10
17,1820,2,7,10,6,0,0.0,0.4117647058823529,0,0,0,9,8,1.0,4,14
4,422,1,1,3,1,0,0.0,0.25,1,0,0,4,4,1.0,1,0
22,2367,8,9,13,7,0,0.0,0.4090909090909091,1,1,0,3,1,1.0,4,4
23,2442,8,10,13,9,0,0.0,0.43478260869565216,0,0,0,5,1,1.0,4,4
7,740,3,3,4,3,0,0.0,0.42857142857142855,0,0,0,3,2,1.0,1,0
4,453,1,1,3,1,0,0.0,0.25,0,0,0,4,4,1.0,1,0
18,1761,12,4,14,5,0,0.0,0.2222222222222222,1,0,0,4,1,1.0,4,12
5,556,2,2,3,1,0,0.0,0.4,0,0,0,3,2,1.0,1,0
17,1815,8,3,14,3,0,0.0,0.17647058823529413,0,0,0,4,1,1.0,4,11
10,1103,3,3,7,3,0,0.0,0.3,1,1,1,5,2,1.0,2,0
10,1040,3,3,7,3,0,0.0,0.3,2,1,0,5,2,1.0,2,0
31,3300,6,11,20,10,0,0.0,0.3548387096774194,4,4,0,8,3,1.0,4,5
17,1806,2,7,10,7,0,0.0,0.4117647058823529,0,0,0,9,8,1.0,4,14
8,822,2,3,5,3,0,0.0,0.375,1,0,0,7,1,1.0,1,0
9,970,3,1,8,2,0,0.0,0.1111111111111111,1,1,0,5,2,1.0,2,0
6,663,3,2,4,2,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,1,0
6,617,2,4,2,2,0,0.0,0.6666666666666666,0,0,0,3,3,1.0,1,0
5,557,1,3,2,2,0,0.0,0.6,0,0,0,5,5,1.0,1,0
14,1482,6,5,9,5,0,0.0,0.35714285714285715,1,1,0,4,1,1.0,3,4
5,548,2,2,3,2,0,0.0,0.4,0,0,0,4,1,1.0,1,0
5,545,1,2,3,2,0,0.0,0.4,0,0,0,5,5,1.0,1,0
27,2167,16,1,26,1,0,0.0,0.037037037037037035,0,0,0,3,1,1.0,4,3
10,987,4,3,7,3,0,0.0,0.3,2,1,1,4,1,1.0,2,0
15,1596,2,6,9,6,0,0.0,0.4,0,0,0,10,5,1.0,4,0
17,1875,8,3,14,3,0,0.0,0.17647058823529413,0,0,0,4,1,1.0,4,11
9,944,3,3,6,3,0,0.0,0.3333333333333333,2,1,0,4,1,1.0,2,0
16,1729,2,6,10,5,0,0.0,0.375,2,1,0,9,7,1.0,4,9
25,2712,5,9,16,7,0,0.0,0.36,5,5,1,7,4,1.0,4,5
25,2696,4,10,15,9,0,0.0,0.4,3,3,0,10,4,1.0,4,5
10,1110,5,2,8,1,0,0.0,0.2,0,0,0,2,2,1.0,2,10
24,2588,8,12,12,9,0,0.0,0.5,0,0,0,4,1,1.0,4,4
18,1958,9,5,13,4,0,0.0,0.2777777777777778,0,0,0,3,1,1.0,4,10
15,1603,6,5,10,3,0,0.0,0.3333333333333333,0,0,0,3,2,1.0,4,2
26,2573,15,3,23,4,0,0.0,0.11538461538461539,1,0,0,3,1,1.0,4,3
12,1284,3,4,8,3,0,0.0,0.3333333333333333,1,0,0,6,1,1.0,2,9
20,2142,3,7,13,7,0,0.0,0.35,0,0,0,10,3,1.0,4,14
27,2957,5,8,19,8,0,0.0,0.2962962962962963,3,3,0,7,3,1.0,4,5
14,1488,2,6,8,5,0,0.0,0.42857142857142855,0,0,0,7,7,1.0,3,8
14,1508,5,6,8,5,0,0.0,0.42857142857142855,0,0,0,5,1,1.0,3,4
11,1175,6,3,8,3,0,0.0,0.2727272727272727,1,0,0,3,1,1.0,2,7
9,962,3,3,6,3,0,0.0,0.3333333333333333,1,0,0,4,2,1.0,2,0
15,1634,8,3,12,4,0,0.0,0.2,1,1,1,3,1,1.0,4,2
11,1161,2,5,6,4,0,0.0,0.45454545454545453,0,0,0,8,3,1.0,2,0
17,1826,8,5,12,4,0,0.0,0.29411764705882354,0,0,0,3,1,1.0,4,11
14,1516,3,7,7,5,0,0.0,0.5,1,0,1,6,4,1.0,3,0
8,838,2,3,5,3,0,0.0,0.375,0,0,0,5,3,1.0,1,0
28,3035,5,11,17,9,0,0.0,0.39285714285714285,3,3,1,8,3,1.0,4,5
17,1810,6,8,9,5,0,0.0,0.47058823529411764,0,0,0,4,2,1.0,4,4
15,1604,2,6,9,5,0,0.0,0.4,1,0,1,8,7,1.0,4,9
4,425,2,2,2,1,0,0.0,0.5,1,0,0,3,1,1.0,1,0
12,1373,6,1,11,2,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,2,15
26,2821,5,11,15,10,0,0.0,0.4230769230769231,4,4,0,7,3,1.0,4,5
17,1822,8,4,13,4,0,0.0,0.23529411764705882,2,2,0,4,1,1.0,4,11
12,1307,6,0,12,0,0,0.0,0.0,0,0,0,3,1,1.0,2,15
5,537,1,2,3,2,0,0.0,0.4,0,0,0,5,5,1.0,1,0
15,1612,2,4,11,3,0,0.0,0.26666666666666666,1,0,0,8,7,1.0,4,9
7,739,2,3,4,3,0,0.0,0.42857142857142855,0,0,0,4,3,1.0,1,0
16,1731,9,0,16,0,0,0.0,0.0,0,0,0,2,1,1.0,4,1
8,858,2,3,5,3,0,0.0,0.375,1,1,0,5,3,1.0,1,0
11,1212,2,3,8,4,0,0.0,0.2727272727272727,0,0,0,9,2,1.0,2,0
8,854,2,3,5,2,0,0.0,0.375,0,0,0,4,4,1.0,1,0
15,1649,7,6,9,2,0,0.0,0.4,1,0,0,3,1,1.0,4,2
10,1112,3,4,6,4,0,0.0,0.4,1,0,0,4,2,1.0,2,0
8,863,2,3,5,3,0,0.0,0.375,1,1,0,5,3,1.0,1,0
5,540,2,3,2,2,0,0.0,0.6,0,0,0,4,1,1.0,1,0
11,1138,2,5,6,4,1,0.09090909090909091,0.45454545454545453,1,0,1,6,4,0.9090909090909091,2,0
12,1331,7,1,11,1,0,0.0,0.08333333333333333,0,0,0,2,1,1.0,2,15
17,1815,5,9,8,5,0,0.0,0.5294117647058824,0,0,0,6,1,1.0,4,4
8,899,2,2,6,2,0,0.0,0.25,2,1,0,4,4,1.0,1,0
12,1374,7,1,11,2,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,2,10
12,1304,5,4,8,4,0,0.0,0.3333333333333333,1,1,0,3,1,1.0,2,15
6,632,2,3,3,3,0,0.0,0.5,0,0,0,4,2,1.0,1,0
13,1409,2,4,9,3,0,0.0,0.3076923076923077,1,0,1,7,6,1.0,3,9
8,887,2,3,5,2,0,0.0,0.375,1,1,0,5,3,1.0,1,0
9,977,2,4,5,4,0,0.0,0.4444444444444444,1,0,1,6,3,1.0,2,0
14,1500,2,6,8,5,0,0.0,0.42857142857142855,0,0,0,7,7,1.0,3,0
12,1253,2,6,6,4,0,0.0,0.5,1,0,0,8,4,1.0,2,0
18,1892,9,3,15,3,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,4,12
12,1312,7,2,10,3,0,0.0,0.16666666666666666,1,0,0,3,1,1.0,2,15
18,1655,12,2,16,2,0,0.0,0.1111111111111111,0,0,0,3,1,1.0,4,12
5,546,1,2,3,1,0,0.0,0.4,0,0,0,5,5,1.0,1,0
19,2015,3,7,12,6,0,0.0,0.3684210526315789,0,0,0,10,4,1.0,4,14
11,1173,3,4,7,3,0,0.0,0.36363636363636365,1,0,0,4,3,1.0,2,0
5,547,2,0,5,0,0,0.0,0.0,0,0,0,3,2,1.0,1,0
3,357,1,0,3,0,0,0.0,0.0,0,0,0,3,3,1.0,1,0
6,637,2,3,3,3,0,0.0,0.5,0,0,0,5,1,1.0,1,0
15,1698,7,2,13,2,0,0.0,0.13333333333333333,0,0,0,3,2,1.0,4,6
15,1626,7,2,13,2,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,4,2
15,1635,7,4,11,3,0,0.0,0.26666666666666666,1,0,1,3,1,1.0,4,2
7,758,2,2,5,2,0,0.0,0.2857142857142857,0,0,0,4,3,1.0,1,0
12,1367,7,4,8,3,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,2,15
24,2607,8,11,13,10,0,0.0,0.4583333333333333,2,0,0,5,1,1.0,4,4
12,1257,2,5,7,4,0,0.0,0.4166666666666667,0,0,0,7,5,1.0,2,0
14,1560,8,0,14,2,0,0.0,0.0,0,0,0,3,1,1.0,3,6
8,862,2,2,6,2,0,0.0,0.25,0,0,0,5,3,1.0,1,0
6,666,3,3,3,1,0,0.0,0.5,0,0,0,3,1,1.0,1,0
9,972,4,3,6,4,0,0.0,0.3333333333333333,1,0,0,4,1,1.0,2,0
12,1297,2,4,8,3,0,0.0,0.3333333333333333,0,0,0,8,4,1.0,2,0
7,725,3,5,2,3,0,0.0,0.7142857142857143,2,1,0,3,1,1.0,1,0
8,859,2,3,5,3,0,0.0,0.375,1,0,0,4,4,1.0,1,0
6,633,2,3,3,3,0,0.0,0.5,0,0,0,4,2,1.0,1,0
10,1088,3,4,6,3,0,0.0,0.4,0,0,0,6,2,1.0,2,0
10,1104,2,4,6,3,0,0.0,0.4,0,0,0,6,4,1.0,2,0
17,1832,8,6,11,3,0,0.0,0.35294117647058826,1,0,1,3,1,1.0,4,11
10,990,7,0,10,0,0,0.0,0.0,0,0,0,2,1,1.0,2,13
15,1623,6,4,11,2,0,0.0,0.26666666666666666,0,0,0,4,1,1.0,4,2
6,646,2,3,3,3,0,0.0,0.5,0,0,0,5,1,1.0,1,0
13,1374,3,6,7,4,0,0.0,0.46153846153846156,0,0,0,7,1,1.0,3,9
6,632,2,2,4,2,0,0.0,0.3333333333333333,1,1,1,4,2,1.0,1,0
9,975,3,4,5,4,0,0.0,0.4444444444444444,0,0,0,5,1,1.0,2,0
9,969,2,3,6,3,0,0.0,0.3333333333333333,0,0,0,6,3,1.0,2,0
11,1171,2,4,7,4,0,0.0,0.36363636363636365,0,0,0,6,5,1.0,2,8
10,1093,2,4,6,3,0,0.0,0.4,1,1,0,5,5,1.0,2,8
24,2175,17,4,20,4,0,0.0,0.16666666666666666,0,0,0,3,1,1.0,4,3
3,273,2,0,3,0,0,0.0,0.0,0,0,0,2,1,1.0,1,0
15,1635,8,3,12,3,0,0.0,0.2,0,0,0,3,1,1.0,4,2
10,1070,2,4,6,5,0,0.0,0.4,0,0,0,5,5,1.0,2,0
11,1011,5,2,9,1,0,0.0,0.18181818181818182,0,0,0,3,1,1.0,2,13
9,886,2,3,6,3,1,0.1111111111111111,0.3333333333333333,1,1,0,4,4,0.8888888888888888,2,0
25,2245,13,4,21,3,0,0.0,0.16,1,0,0,3,1,1.0,4,3
9,976,3,3,6,3,0,0.0,0.3333333333333333,1,0,0,4,1,1.0,2,0
14,1526,7,1,13,2,0,0.0,0.07142857142857142,0,0,0,3,1,1.0,3,10
15,1620,5,6,9,6,0,0.0,0.4,0,0,0,4,2,1.0,4,4
15,1690,8,2,13,4,0,0.0,0.13333333333333333,1,1,0,3,1,1.0,4,6
14,1590,7,3,11,2,0,0.0,0.21428571428571427,0,0,0,3,1,1.0,3,10
12,1307,2,3,9,3,0,0.0,0.25,2,1,1,7,5,1.0,2,9
12,736,5,0,12,0,0,0.0,0.0,0,0,0,5,1,1.0,2,0
7,775,2,4,3,2,0,0.0,0.5714285714285714,1,1,1,4,3,1.0,1,0
8,895,3,2,6,2,0,0.0,0.25,0,0,0,4,1,1.0,1,0
12,1286,4,4,8,3,0,0.0,0.3333333333333333,2,1,1,4,2,1.0,2,0
7,781,1,4,3,2,0,0.0,0.5714285714285714,0,0,0,7,7,1.0,1,0
10,1071,2,4,6,4,0,0.0,0.4,0,0,0,8,2,1.0,2,0
16,1774,9,1,15,1,0,0.0,0.0625,0,0,0,3,1,1.0,4,7
13,1272,8,4,9,3,0,0.0,0.3076923076923077,2,0,0,3,1,1.0,3,13
17,1887,9,4,13,3,0,0.0,0.23529411764705882,0,0,0,3,1,1.0,4,11
13,1257,10,5,8,3,0,0.0,0.38461538461538464,0,0,0,2,1,1.0,3,13
24,2550,8,11,13,10,0,0.0,0.4583333333333333,1,1,0,5,1,1.0,4,4
15,1604,7,2,13,2,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,4,7
15,1621,2,7,8,5,0,0.0,0.4666666666666667,1,1,0,9,6,1.0,4,9
7,569,2,2,5,2,0,0.0,0.2857142857142857,1,1,1,4,3,1.0,1,0
11,1191,2,3,8,3,0,0.0,0.2727272727272727,0,0,0,6,5,1.0,2,0
12,1268,6,4,8,1,0,0.0,0.3333333333333333,0,0,0,2,2,1.0,2,15
19,2026,7,8,11,7,0,0.0,0.42105263157894735,0,0,0,5,1,1.0,4,4
4,429,2,1,3,1,0,0.0,0.25,0,0,0,3,1,1.0,1,0
14,1508,6,6,8,6,0,0.0,0.42857142857142855,0,0,0,4,1,1.0,3,0
18,1976,2,6,12,5,0,0.0,0.3333333333333333,0,0,0,10,8,1.0,4,14
19,2062,2,8,11,7,0,0.0,0.42105263157894735,0,0,0,10,9,1.0,4,14
7,677,2,2,5,2,1,0.14285714285714285,0.2857142857142857,1,0,1,3,3,0.8571428571428571,1,0
17,1824,7,3,14,5,0,0.0,0.17647058823529413,1,1,0,4,1,1.0,4,11
14,1481,2,5,9,4,0,0.0,0.35714285714285715,1,1,0,8,6,1.0,3,0
15,1627,6,5,10,3,0,0.0,0.3333333333333333,1,1,1,4,1,1.0,4,6
32,3443,4,10,22,8,0,0.0,0.3125,3,2,0,9,6,1.0,4,5
7,732,2,2,5,2,0,0.0,0.2857142857142857,0,0,0,5,2,1.0,1,0
17,1881,10,3,14,3,0,0.0,0.17647058823529413,0,0,0,3,1,1.0,4,11
15,1636,7,4,11,4,0,0.0,0.26666666666666666,0,0,0,4,1,1.0,4,2
9,946,2,4,5,2,0,0.0,0.4444444444444444,1,1,0,5,4,1.0,2,8
15,1492,9,1,14,1,0,0.0,0.06666666666666667,1,1,1,3,1,1.0,4,13
9,985,2,3,6,2,0,0.0,0.3333333333333333,1,1,0,5,4,1.0,2,0
6,473,2,1,5,1,0,0.0,0.16666666666666666,1,1,0,3,3,1.0,1,0
26,2260,17,5,21,3,0,0.0,0.19230769230769232,0,0,0,3,1,1.0,4,3
26,2239,16,3,23,4,0,0.0,0.11538461538461539,0,0,0,3,1,1.0,4,3
8,860,2,3,5,3,0,0.0,0.375,0,0,0,4,4,1.0,1,0
17,1881,9,0,17,1,0,0.0,0.0,0,0,0,3,1,1.0,4,11
18,1914,11,3,15,3,0,0.0,0.16666666666666666,1,1,1,3,1,1.0,4,12
5,526,2,3,2,1,0,0.0,0.6,0,0,0,3,2,1.0,1,0
8,823,4,1,7,1,0,0.0,0.125,0,0,0,4,1,1.0,1,0
16,1732,9,4,12,4,0,0.0,0.25,0,0,0,3,1,1.0,4,1
17,1884,8,1,16,2,0,0.0,0.058823529411764705,0,0,0,3,1,1.0,4,11
21,2295,9,6,15,4,0,0.0,0.2857142857142857,0,0,0,4,1,1.0,4,7
6,645,1,3,3,2,0,0.0,0.5,0,0,0,6,6,1.0,1,0
17,1821,7,9,8,6,0,0.0,0.5294117647058824,2,1,0,5,1,1.0,4,0
13,1395,2,5,8,5,0,0.0,0.38461538461538464,1,1,0,7,6,1.0,3,9
12,1372,6,3,9,3,0,0.0,0.25,0,0,0,3,1,1.0,2,15
12,1287,8,4,8,3,0,0.0,0.3333333333333333,1,0,0,2,1,1.0,2,13
18,1913,2,8,10,6,0,0.0,0.4444444444444444,0,0,0,10,8,1.0,4,14
12,1323,6,1,11,1,0,0.0,0.08333333333333333,0,0,0,3,1,1.0,2,15
8,858,2,3,5,3,0,0.0,0.375,1,1,0,4,4,1.0,1,0
7,663,3,3,4,2,0,0.0,0.42857142857142855,2,1,0,4,1,1.0,1,0
15,1648,7,4,11,2,0,0.0,0.26666666666666666,0,0,0,3,1,1.0,4,2
8,858,3,3,5,3,0,0.0,0.375,0,0,0,4,1,1.0,1,0
16,1757,8,0,16,1,0,0.0,0.0,0,0,0,3,1,1.0,4,1
18,1806,12,1,17,1,0,0.0,0.05555555555555555,0,0,0,3,1,1.0,4,12
9,964,2,3,6,3,0,0.0,0.3333333333333333,1,1,1,6,3,1.0,2,0
9,1016,2,2,7,2,0,0.0,0.2222222222222222,0,0,0,6,3,1.0,2,0
16,1747,7,3,13,2,0,0.0,0.1875,0,0,0,4,1,1.0,4,1
10,1087,2,3,7,4,0,0.0,0.3,1,0,0,5,5,1.0,2,0
18,1363,14,3,15,3,0,0.0,0.16666666666666666,2,0,0,3,1,1.0,4,12
28,3026,5,10,18,9,0,0.0,0.35714285714285715,5,4,0,7,4,1.0,4,5
16,1708,7,3,13,3,0,0.0,0.1875,1,1,0,3,2,1.0,4,1
10,1069,2,4,6,3,0,0.0,0.4,0,0,0,6,4,1.0,2,8
26,2529,14,3,23,5,0,0.0,0.11538461538461539,0,0,0,4,1,1.0,4,3
15,1675,8,2,13,3,0,0.0,0.13333333333333333,0,0,0,3,1,1.0,4,2
14,1476,3,5,9,5,0,0.0,0.35714285714285715,1,0,0,7,2,1.0,3,0
7,755,2,3,4,3,0,0.0,0.42857142857142855,0,0,0,4,3,1.0,1,0
7,753,2,3,4,3,0,0.0,0.42857142857142855,1,1,0,4,3,1.0,1,0
27,2884,5,10,17,9,0,0.0,0.37037037037037035,5,5,0,8,4,1.0,4,5
19,2036,5,8,11,8,0,0.0,0.42105263157894735,2,1,0,7,1,1.0,4,0
16,1692,5,7,9,7,0,0.0,0.4375,0,0,0,4,1,1.0,4,0
15,1711,8,5,10,3,0,0.0,0.3333333333333333,0,0,0,3,1,1.0,4,6
15,1660,6,5,10,5,0,0.0,0.3333333333333333,0,0,0,3,2,1.0,4,2
7,742,3,2,5,2,0,0.0,0.2857142857142857,0,0,0,4,1,1.0,1,0
4,412,3,1,3,1,0,0.0,0.25,0,0,0,2,1,1.0,1,0
5,548,3,1,4,2,0,0.0,0.2,0,0,0,3,1,1.0,1,0
17,1827,8,4,13,3,0,0.0,0.23529411764705882,1,0,1,4,1,1.0,4,10
5,527,2,2,3,1,0,0.0,0.4,0,0,0,3,2,1.0,1,0
3,324,1,1,2,1,0,0.0,0.3333333333333333,0,0,0,3,3,1.0,1,0
16,1773,8,4,12,4,0,0.0,0.25,0,0,0,3,1,1.0,4,1
7,759,2,3,4,3,0,0.0,0.42857142857142855,1,1,0,5,2,1.0,1,0
30,3250,6,11,19,9,0,0.0,0.36666666666666664,4,3,0,8,2,1.0,4,5
10,1105,6,2,8,1,0,0.0,0.2,0,0,0,3,1,1.0,2,10
8,883,1,2,6,2,0,0.0,0.25,0,0,0,8,8,1.0,1,0
17,1810,2,7,10,7,0,0.0,0.4117647058823529,0,0,0,9,8,1.0,4,14
18,1649,10,3,15,3,0,0.0,0.16666666666666666,1,1,0,3,1,1.0,4,12
20,2190,4,8,12,7,0,0.0,0.4,0,0,0,10,2,1.0,4,4
15,1655,8,3,12,2,0,0.0,0.2,0,0,0,3,1,1.0,4,2
4,420,1,1,3,1,0,0.0,0.25,0,0,0,4,4,1.0,1,0
17,1877,7,3,14,2,0,0.0,0.17647058823529413,0,0,0,4,1,1.0,4,11
12,1257,7,2,10,2,0,0.0,0.16666666666666666,1,0,0,3,1,1.0,2,13
11,1195,3,3,8,3,0,0.0,0.2727272727272727,0,0,0,7,1,1.0,2,0
16,1761,7,2,14,4,0,0.0,0.125,1,0,1,3,1,1.0,4,1
12,1249,2,5,7,5,0,0.0,0.4166666666666667,0,0,0,6,6,1.0,2,9
8,875,3,3,5,2,0,0.0,0.375,1,1,0,4,1,1.0,1,0
18,1757,11,4,14,3,0,0.0,0.2222222222222222,0,0,0,3,1,1.0,4,12
8,877,2,3,5,3,0,0.0,0.375,0,0,0,5,3,1.0,1,0
4,447,2,2,2,1,0,0.0,0.5,1,1,0,3,1,1.0,1,0
8,858,2,3,5,2,0,0.0,0.375,1,1,0,4,4,1.0,1,0
12,1303,7,6,6,2,0,0.0,0.5,1,1,0,3,1,1.0,2,15
14,1505,2,4,10,4,0,0.0,0.2857142857142857,1,0,0,8,6,1.0,3,9
14,1482,7,2,12,2,0,0.0,0.14285714285714285,0,0,0,3,1,1.0,3,6
18,1959,4,6,12,6,0,0.0,0.3333333333333333,0,0,0,9,1,1.0,4,14
16,1702,2,6,10,5,0,0.0,0.375,1,0,0,8,8,1.0,4,0
4,453,2,2,2,1,0,0.0,0.5,0,0,0,3,1,1.0,1,0
6,643,2,2,4,2,0,0.0,0.3333333333333333,0,0,0,3,3,1.0,1,0
21,2278,10,2,19,4,0,0.0,0.09523809523809523,0,0,0,3,1,1.0,4,7
9,957,3,3,6,3,0,0.0,0.3333333333333333,2,2,0,4,1,1.0,2,0
4,455,2,1,3,2,0,0.0,0.25,0,0,0,3,1,1.0,1,0
12,1341,6,3,9,2,0,0.0,0.25,0,0,0,3,1,1.0,2,15
26,2487,11,7,19,5,0,0.0,0.2692307692307692,1,1,1,3,1,1.0,4,3
8,861,3,3,5,3,0,0.0,0.375,0,0,0,4,2,1.0,1,0
16,1746,8,5,11,3,0,0.0,0.3125,1,0,0,3,1,1.0,4,1
14,1456,4,6,8,5,0,0.0,0.42857142857142855,0,0,0,7,2,1.0,3,0
9,933,3,2,7,1,0,0.0,0.2222222222222222,0,0,0,7,1,1.0,2,0
